"lon","lat","presence","multi_normalized.1","multi_normalized.2","multi_normalized.3","multi_normalized.4","multi_normalized.5","multi_normalized.6","multi_normalized.7","multi_normalized.8","multi_normalized.9","multi_normalized.10","multi_normalized.11"
-123.5822599,39.1612277,1,0.534565372768167,0.232246695829094,0.638603149904911,0.233526501622718,0.761981774478601,0.678011960851219,0.461399489152641,0.598688236029484,0.398635039182615,0.450345841968361,0.37757782594095
-123.2270969,39.1634647,0,0.515953549405609,0.215019492166463,0.538349293767769,0.355940946645382,0.403221219329517,0.568836507612036,0.578417148083105,0.730523098653958,0.465275446528672,0.517901573600841,0.437760393585978
-123.0480649,38.3407717,1,0.521363203356843,0.229784755468992,0.621741459707734,0.210113733405792,0.672237339272902,0.672978945446265,0.487479641953119,0.622847587401164,0.407710122597759,0.461291392130343,0.356241865901817
-122.8668979,38.0453507,1,0.535180058834099,0.226785481025175,0.608355912445357,0.222384435304111,0.635723783179988,0.699565142576665,0.573605028246547,0.61987569724139,0.381284762426792,0.447325838096733,0.367495307520056
-122.719303,38.5498734,1,0.515837689309185,0.215929269257683,0.630271528137045,0.286857855220335,0.423302181973417,0.672024818248443,0.477706315352628,0.727848991390754,0.418052941896188,0.511175024863769,0.411132784214795
-122.6387259,40.0279597,1,0.566509736247556,0.168126514912405,0.558631285503212,0.493051492248413,0.428517794749052,0.596473271465186,0.624363937680722,0.686854085356136,0.508270163773849,0.62403732067466,0.495101498724602
-122.5909499,37.9851247,1,0.526845003096979,0.238533497418141,0.594041087018491,0.220196174758645,0.495440943054756,0.704376567393603,0.551800411630812,0.632596260118351,0.441605405640512,0.414852351626998,0.402421607037558
-122.5109615,38.3796305,0,0.545761330956162,0.178800481277272,0.651572014820175,0.306533210410706,0.660608621267021,0.640096978386356,0.523677423082495,0.674707955122546,0.415802215377455,0.591444481796432,0.395889910971448
-122.4709619,37.6849387,0,0.592215170584958,0.18628710920794,0.565150745756595,0.303848514563959,0.711061493520793,0.747209343310591,0.806597419802002,0.488052861685994,0.363422446030266,0.509573340661086,0.419844062051206
-122.2402499,38.9787297,1,0.596068869615566,0.126858735797126,0.656249814530964,0.440589489890111,0.724291130308172,0.606867492315763,0.671827300748227,0.691678220298147,0.412128899425832,0.720307596959302,0.459992834896929
-122.2390059,39.7633427,1,0.600040210235548,0.131132459646303,0.689851736868275,0.463157378291854,0.556572084569008,0.753636286471083,0.63490997261647,0.644663155923662,0.439624468961439,0.682942403817756,0.506380200524294
-122.0649918,39.5508277,1,0.603711085797517,0.128699518087574,0.722453901155114,0.434307277794617,0.645842493539795,0.763539136158663,0.539300429877791,0.612221496075985,0.456715113565535,0.693725150440235,0.491195222829495
-121.8400349,38.7939347,0,0.607978678584337,0.115571010285853,0.694348078682628,0.465250694269434,0.491682861438132,0.786100644465734,0.628180307877905,0.643985811700125,0.443474502923237,0.725716203027279,0.487637708227288
-121.7519384,38.0878897,1,0.629627088060413,0.114945685540105,0.750029490115864,0.401037371558168,0.738084178720944,0.841088715006812,0.423602330193311,0.493088433502743,0.494841749339409,0.720670876773217,0.440932284346365
-121.7329536,37.6649984,1,0.6169489278595,0.112068641333576,0.62836571643692,0.466152973375389,0.75129291642219,0.676582262410187,0.762648921878951,0.605240380049719,0.401505130634018,0.708562750190314,0.457025279497183
-121.73284,37.665124,0,0.6169489278595,0.112068641333576,0.62836571643692,0.466152973375389,0.75129291642219,0.676582262410187,0.762648921878951,0.605240380049719,0.401505130634018,0.708562750190314,0.457025279497183
-121.704424,39.9935292,1,0.583085011580926,0.195588403683196,0.560289011591998,0.465612613459974,0.49230810682021,0.621863371123711,0.546694828157769,0.690803285655001,0.381183248702532,0.559032708057557,0.494369175449652
-121.6956939,36.4530827,1,0.58836923220591,0.148085267311545,0.540858354133006,0.3560778293293,0.740999353208538,0.683726947387901,0.776312712937901,0.538591071975207,0.362353232763317,0.594968529810949,0.320746978596192
-121.6093062,39.4978958,1,0.577398667379561,0.159916086451891,0.687843925987975,0.408365986799837,0.576028698410603,0.688375071420354,0.617934348761226,0.696877616211597,0.442198148041799,0.618672325306281,0.525799015058998
-121.4588469,38.4960307,0,0.615527514814969,0.121622016551448,0.6939026030059,0.426248790639417,0.677053986098658,0.748739934269053,0.640839500744389,0.602240711346655,0.434696004876604,0.707284461092951,0.479003620212313
-121.2813029,36.8242987,1,0.622639542462111,0.0976582538224011,0.660225892034808,0.454726353730891,0.769199818632563,0.723988841479161,0.639290184023784,0.550845565109802,0.423057590575404,0.751064322317571,0.402490683404415
-121.2813,36.8242987,0,0.622639542462111,0.0976582538224011,0.660225892034808,0.454726353730891,0.769199818632563,0.723988841479161,0.639290184023784,0.550845565109802,0.423057590575404,0.751064322317571,0.402490683404415
-121.1662987,37.9333136,0,0.627481119034216,0.105146760922569,0.718059892847845,0.449986572328136,0.774688342913023,0.755261419054838,0.603513049298561,0.571104342282942,0.449618031176507,0.73205092941935,0.47848345224528
-121.1597352,37.5141365,1,0.634238494993147,0.0902218687190552,0.692043222805879,0.506272344934226,0.566923846776581,0.821087366754944,0.671854212231304,0.583724059615282,0.441594087085177,0.765777212476393,0.484195293956291
-121.1582986,36.7497605,0,0.616155254667366,0.0927087226866539,0.665633298220747,0.496591943631247,0.722886209196251,0.694511557783197,0.557265507531958,0.57511036021649,0.434165306370215,0.749227430502465,0.408578403241687
-121.0703359,38.8992737,0,0.558162571706616,0.188535456582436,0.6330742973665,0.394935778863601,0.50994360277397,0.642603765804766,0.638087437448985,0.721685305473268,0.416244884548282,0.524663827747645,0.523590080098645
-121.0644229,35.9222607,1,0.625316060362855,0.0796195678370952,0.627137801045087,0.484309123422514,0.663161223830011,0.758070451256605,0.704727356690637,0.558292128952563,0.366282615836919,0.774195578580319,0.34218275427294
-121.0356899,38.7202247,1,0.577200212962225,0.167711218544319,0.657696919877529,0.394980289724063,0.714875600583838,0.618822338713606,0.595366873424614,0.664841939315094,0.451323670351966,0.583358951696724,0.516698988763803
-121.0099559,39.0686937,1,0.526591094856632,0.225688816226701,0.618487804439452,0.343531939763104,0.544979661194729,0.56975261556813,0.535882728318426,0.762314774875419,0.408078927317987,0.450658437837073,0.512773036721449
-120.9253159,38.7687607,1,0.555705546487336,0.190212112748329,0.640940203316408,0.38123247484386,0.619959404163042,0.600514893242728,0.597560349908546,0.725280948826536,0.417022659541646,0.549834297781259,0.510613914894508
-120.8547697,35.6378262,1,0.603135964808942,0.107346672235603,0.59341549561011,0.449816859639084,0.708089308690274,0.64668670096324,0.700583711925019,0.605597365219899,0.372000620497396,0.72827714320357,0.34391307054336
-120.7791086,36.3579209,0,0.599685911249752,0.101546815874682,0.543109936468596,0.566406735954097,0.435150914350062,0.630527716463452,0.623530338266548,0.636515879916466,0.451775624307778,0.75063972539352,0.402101867450549
-120.7596199,39.1239687,0,0.489211250448372,0.287305114498152,0.57348424607127,0.308763417461514,0.573140982319779,0.47530941854245,0.406834874735996,0.785308446527879,0.403995822044802,0.334018372597433,0.492640466013591
-120.6452578,37.9834939,1,0.595871050912404,0.134660537174721,0.618330983261579,0.477804968824371,0.624501134657907,0.634810961096421,0.684943180487657,0.660100568391685,0.471736001506741,0.682878951130587,0.501262139472603
-120.56761,39.06961,0,0.502548774267446,0.31137592531521,0.503344670412403,0.332101660069233,0.512423703123873,0.435094429359965,0.391781987881157,0.796618584578764,0.382096040353062,0.338730255142548,0.471827444536725
-120.4258218,39.6153759,1,0.602939866301329,0.188433360506431,0.500960236214503,0.569058053575824,0.466750896141462,0.576260976057692,0.442012504272147,0.628250553999029,0.47807218745619,0.667268805809243,0.440435007685339
-120.4009629,37.1416897,0,0.635313989134256,0.0875361135953466,0.708977654110365,0.50342777585747,0.739896251569067,0.742992731866921,0.657652772244451,0.599959067611882,0.444613527041165,0.767630967649679,0.50423340495972
-120.2906994,38.5562592,0,0.554475440154986,0.270229004914325,0.521583441726195,0.419146287565612,0.501336805106006,0.539219118663542,0.441550307361219,0.747252954639138,0.293654752319033,0.41526019306947,0.460819250967626
-120.2121659,38.3563447,0,0.552484661258906,0.261062292102215,0.50000461828791,0.42800891392117,0.485326823236579,0.523824886501901,0.48249548053261,0.731365848173356,0.356720712725282,0.447246793192902,0.467138178062613
-119.8462197,39.0037402,1,0.651786559090405,0.122154498702675,0.471933786909006,0.720759170798553,0.550868101310487,0.606266290669606,0.554656544992272,0.516127554933411,0.572021552863836,0.798277773295439,0.503120255960919
-119.84621,39.0037402,0,0.651786559090405,0.122154498702675,0.471933786909006,0.720759170798553,0.550868101310487,0.606266290669606,0.554656544992272,0.516127554933411,0.572021552863836,0.798277773295439,0.503120255960919
-119.8362579,38.3432387,0,0.605053865417245,0.194218605567329,0.475977915468526,0.567011232201398,0.583692436237455,0.534878415552965,0.54137161523727,0.641119685578966,0.371757430493045,0.581272360929298,0.449661185029756
-119.8358759,36.5471497,0,0.642827799807728,0.0738401343522966,0.723444571494454,0.514694924637271,0.639681404210678,0.791345356574458,0.654782798481358,0.578167937080473,0.456323351649907,0.776142694302947,0.474051023629841
-119.7298739,35.0931687,1,0.611464082026893,0.117355093819223,0.611275367096377,0.486825705960263,0.495728745466671,0.721047291574634,0.643493127194324,0.606627430515729,0.417609183037858,0.669202626432534,0.438783131654439
-119.7013699,37.1201217,1,0.605396119838611,0.121493184410133,0.669473442200025,0.482811266397716,0.611770959656593,0.691187352460203,0.631440088897014,0.647186854880767,0.448345705451888,0.668260487372579,0.490991536498017
-119.68333,34,0,0.596828876804668,0.138759837005992,0.574620686806509,0.315434713870646,0.698452165522941,0.756003617257512,0.772041998221021,0.504937989741197,0.374059649390966,0.591316190468606,0.303710522517637
-119.5569949,34.8187907,1,0.6034909491788,0.143344744726774,0.606953837019938,0.427076882703799,0.52630642837407,0.727575706871027,0.476764262165346,0.543844999077866,0.467218077617292,0.60471525665261,0.412377239052247
-119.5489579,39.7695387,0,0.67987978269214,0.109073087378883,0.6128373377251,0.759652574219678,0.778576589939761,0.693719158447155,0.558832116202845,0.564000731237404,0.387611672388558,0.715904094203356,0.618870443470414
-119.5118359,36.6992615,0,0.629142524953961,0.0916666786177533,0.712763175629147,0.492682799408295,0.674622518294561,0.745197439884346,0.658454239534348,0.602340939369548,0.453523194112408,0.730094726138183,0.490749169885089
-119.3834746,39.9432554,1,0.670379784344279,0.102428532794277,0.587669704277364,0.788266707487277,0.601754075646161,0.723565171451862,0.640075805131954,0.586963159053985,0.429419792299462,0.732835289253074,0.647385956930974
-119.3299456,34.8339402,0,0.622123967788667,0.146072479923356,0.61368482066717,0.438204046006618,0.656539840758909,0.707035782529549,0.49789559550897,0.543033976532597,0.407218125709824,0.583209676814381,0.430990936582269
-119.3047559,36.6315997,1,0.622583192700789,0.0965830798310707,0.700049437004577,0.486759732297305,0.732369291325852,0.699548647292533,0.679891606471065,0.615935910124578,0.445442399274337,0.714169788600876,0.489824876766529
-119.2871779,35.4417537,0,0.652652041021843,0.0652746604914186,0.734996900554487,0.534838662347241,0.732197217087746,0.775062290970636,0.664815632757694,0.555091604994511,0.462696936714715,0.773563961944917,0.491794968510404
-119.26666,39.3,0,0.675783329572542,0.0911488684822382,0.689812321022083,0.801019751660187,0.73480196246167,0.792651860595497,0.412982613851356,0.543462922914984,0.434679676730741,0.727009389778131,0.664259646609499
-119.2548979,39.3028567,0,0.672544227099274,0.0931374824464471,0.622102519498355,0.833787755720635,0.670314535772129,0.734243887583937,0.604719529612121,0.598593630733055,0.401308054784869,0.72497283958959,0.681944054228226
-119.2218859,38.2592757,0,0.684263382397827,0.134898133773967,0.605297331140672,0.693667635710308,0.815997520622517,0.695444446689759,0.435461931617108,0.54620880309375,0.300292836645467,0.712497759793559,0.507514906263201
-118.7255249,39.4020097,1,0.671625536019958,0.0785039906840641,0.730217598995427,0.784233616816602,0.688410948793446,0.770154172604879,0.529275784341285,0.514675709425796,0.412176043722466,0.533598008227502,0.529903921440122
-118.5635609,34.8404587,0,0.64137919488097,0.105362802022402,0.621736210050578,0.527486243550354,0.605387205597238,0.722304581333542,0.707230298968816,0.576037854080401,0.399249494053431,0.664302888662691,0.481390391833452
-118.4721449,38.5501977,0,0.671495349514014,0.087389548810073,0.67388862953192,0.851197960006141,0.530892696056017,0.753844367307382,0.649586559738573,0.536510819276686,0.386069288962752,0.482200467799481,0.542302700362417
-118.4486699,35.7945597,0,0.621774601703071,0.0989139455965119,0.574877463099667,0.569700396121867,0.650876986460027,0.598063715519468,0.704115298818671,0.588076078305959,0.494137677752111,0.721422110182756,0.45856683146382
-118.3101189,39.2738067,0,0.666998069588567,0.0810908909796801,0.632126980164571,0.839117285033403,0.56639222960486,0.692023541100332,0.695137911812289,0.554135069590724,0.415379163256561,0.558733205171437,0.530024813402216
-118.2918,33.7909207,0,0.603848572214299,0.10874939087872,0.622284781855767,0.378594318496423,0.583623348629657,0.843418913677297,0.821155063935624,0.491122129861491,0.396669108609735,0.608471343929588,0.364968121601884
-118.2905419,35.6923897,0,0.636685773087799,0.0803183047031505,0.631893480049272,0.579841899481109,0.65589823576331,0.664374060869825,0.648869817916187,0.568678082132846,0.477881133695692,0.74851971978177,0.460131434135103
-118.148742,34.971073,0,0.658094878727839,0.0632588853418859,0.687317342351644,0.596627375687828,0.601222658929672,0.768356952579776,0.626890442087373,0.559554342381088,0.438451808195711,0.754702526020122,0.480731849028135
-118.0989909,36.5074727,1,0.650004950090249,0.114443579448915,0.383882425226253,0.739493272044806,0.460830083495548,0.573021068932174,0.600555339085017,0.470192504772181,0.578869275849268,0.686395041299613,0.487223850880333
-118.0780029,35.7335697,1,0.649083811326969,0.0894410109677108,0.586675307568123,0.610203973831942,0.735957506113367,0.609488800383602,0.728176974969348,0.583701754934882,0.408682934724682,0.710360095793413,0.48076729591143
-118.0043109,37.4158007,1,0.683494453716776,0.11269670561524,0.541142476649892,0.836547317216244,0.629594941147026,0.690388875077458,0.617597166628438,0.543494830884995,0.416592052866068,0.656738231891992,0.661914044056959
-117.8859479,36.1558717,1,0.66242110059977,0.105640890239384,0.58910345669639,0.653150506788059,0.748720865431517,0.637506484927323,0.704001096721494,0.587399603692211,0.350055757618636,0.662011907329351,0.5278366660899
-117.800197,35.6076917,1,0.652270835110519,0.0502834905917802,0.693174934867997,0.676066012297783,0.512260611493063,0.795612045028202,0.66460908263683,0.592289246973785,0.430317764317095,0.748054224082497,0.544257813336453
-117.6766129,34.1748887,1,0.56747006765261,0.14038051339517,0.567832106817007,0.437950586846368,0.562050077953997,0.594213169755984,0.550998159091169,0.574990001863288,0.568229930126731,0.655557222344684,0.40530132407526
